datetime,open,high,low,close,volume,ema20,ema50,ema200,ema50_slope,bb_lower,bb_middle,bb_upper,rsi,rsi_delta,volume_sma20,volume_sma50,atr,atr_percentile,bb_width,bb_squeeze_pct,macd,macd_signal,macd_hist,adx,plus_di,minus_di,regime,fib_0236,fib_0382,fib_0500,fib_0618,fib_0786,fib_swing_high,fib_swing_low,fib_direction,fib_proximity,obv,obv_sma20,obv_trend,ema20_touched,ema50_touched,ema50_touched_up,stoch_rsi_k,stoch_rsi_d,bbwp,rsi_div_bearish,rsi_div_bullish
2024-08-13 02:00:00+00:00,59740.18,59789.13,59294.72,59482.47,806.226734,59299.001403508104,59499.36433203486,58353.5851256725,0.09223292294104306,57986.01694912399,59211.7515,60437.48605087601,51.56617835307658,-2.684812123654922,1110.4725334500001,1152.1007222399999,754.2518173166716,0.8080808080808081,4.1401732589383435,0.5555555555555556,16.024156357671018,-77.04174835195914,93.06590470963016,25.429282693367657,14.718741624391887,19.602782991687427,trending_down,59419.0974,59105.5113,58852.065,58598.6187,58237.7799,59925.99,57778.14,1,0.10653996042868162,1408.9902669999974,1765.8069305499964,-1,True,True,True,78.05020820584407,75.4900843692033,56.00000000000001,False,False
2024-08-13 03:00:00+00:00,59482.47,59528.97,58875.37,59048.84,1314.882812,59275.1765079359,59481.69671117075,58360.503084621036,0.14376066736047222,58026.89165310382,59230.46949999999,60434.047346896165,47.322462497705125,-4.243715855371455,1082.8173586,1152.2701661,747.0624017940521,0.7777777777777778,4.064049659090319,0.5555555555555556,-8.402516675821971,-63.31390201673171,54.91138534090974,25.308172547324773,13.798932295918895,22.38727222833866,trending_down,59419.0974,59105.5113,58852.065,58598.6187,58237.7799,59925.99,57778.14,1,0.09597360422321895,94.10745499999734,1608.5067404499966,-1,True,True,True,58.70982840364379,71.25930757504692,56.00000000000001,False,False
2024-08-13 04:00:00+00:00,59048.84,59261.9,58837.05,59228.77,1073.703625,59270.75684051343,59471.77801661503,58369.142556415856,0.27625298120458436,58146.36968904887,59275.776,60405.182310951124,49.19095486012075,1.8684923624156227,1085.67480375,1151.41742382,724.047230237334,0.7373737373737373,3.8106841855638507,0.5252525252525253,-13.091077979253896,-53.26933720923615,40.17825922998225,25.25447244706181,13.220588376085352,21.82700563945999,trending_down,59419.0974,59105.5113,58852.065,58598.6187,58237.7799,59925.99,57778.14,1,0.2081061281535958,1167.8110799999974,1555.7194676999968,-1,True,True,False,45.4728955796058,60.744310729697894,53.0,False,False
2024-08-13 05:00:00+00:00,59228.77,59373.37,59100.0,59220.19,1438.427665,59265.94095094073,59461.911819885034,58377.61069018286,0.3995717014088112,58285.150940818945,59322.04549999999,60358.94005918104,49.101515404104724,-0.08943945601602366,1109.17812525,1155.5096334799998,691.855999506096,0.6363636363636364,3.495815258700235,0.5050505050505051,-17.299710590443283,-46.07541188547758,28.775701295034295,24.913807612329123,13.99829849423207,21.210976484764004,transition,59094.039840000005,59253.02508,59381.520000000004,59510.01492,59692.95684,58837.05,59925.99,-1,0.05544575253810754,-270.6165850000025,1479.428873449997,-1,True,True,False,39.298063138784826,47.826929040678145,51.0,False,False
2024-08-13 06:00:00+00:00,59220.19,59483.06,58973.14,59373.91,1097.996295,59276.2237175178,59458.46076812484,58387.524116151195,0.42657243063439815,58317.78712307255,59342.194,60366.600876927456,50.82656741271083,1.7250520086061059,1100.7196190999998,1152.83657266,678.8605709699461,0.6060606060606061,3.452541296088421,0.5050505050505051,-8.13736052125023,-38.48780161263211,30.35044109138188,24.816237225239174,13.24724879698716,21.40774515345683,transition,59094.039840000005,59253.02508,59381.520000000004,59510.01492,59692.95684,58837.05,59925.99,-1,0.012817077399821878,827.3797099999974,1394.679773049997,-1,True,True,True,52.0603156280168,45.6104247821358,51.0,False,False
2024-08-13 07:00:00+00:00,59373.91,59468.69,59060.42,59244.11,1136.646254,59273.16526823039,59450.05485564935,58396.04735877655,0.28858109503135077,58313.58011494778,59312.14099999999,60310.7018850522,49.30694925778708,-1.519618154923748,1080.46420985,1157.28836138,659.5326730435218,0.5757575757575758,3.367138222348815,0.5050505050505051,-11.220563623493945,-33.03435401480448,21.813790391310533,24.725636151512795,12.66150349933704,20.461172302814713,transition,59094.039840000005,59253.02508,59381.520000000004,59510.01492,59692.95684,58837.05,59925.99,-1,0.01504804443850849,-309.26654400000257,1176.010637999997,-1,True,True,True,55.13097226642074,48.829783677740785,51.0,False,False
2024-08-13 08:00:00+00:00,59244.11,59331.43,58924.19,59102.21,1264.678311,59256.88381411321,59436.41388091801,58403.07385271908,0.15929454238777369,58297.4753099799,59280.60299999999,60263.73069002008,47.63038511946339,-1.6765641383236911,1094.07161275,1159.6408736399999,641.5117678261272,0.5757575757575758,3.316861301225597,0.5050505050505051,-24.827967038370844,-31.393076619517753,6.56510958114691,24.891472469836334,12.087383011755595,21.050226433199878,transition,59094.039840000005,59253.02508,59381.520000000004,59510.01492,59692.95684,58837.05,59925.99,-1,0.013823780870451734,-1573.9448550000025,943.7341000499971,-1,True,True,False,43.50224496129957,50.23117761857904,51.0,False,False
2024-08-13 09:00:00+00:00,59102.21,59105.45,58704.86,58949.68,1515.700945,59227.62630800719,59417.32627774475,58408.512719856204,0.2713718368255835,58464.45253084958,59319.991,60175.529469150424,45.8265902688779,-1.80379485058549,1085.7676562,1161.54934466,624.3030701242607,0.5656565656565656,2.8844861731365476,0.48484848484848486,-47.37373362224025,-34.58920802006226,-12.784525602177993,25.42861757273012,11.533384138864381,22.594861956643598,trending_down,59094.039840000005,59253.02508,59381.520000000004,59510.01492,59692.95684,58837.05,59925.99,-1,0.24488655409156526,-3089.6458000000025,719.7615186499971,-1,True,True,False,21.917228444302282,40.183481890674194,49.0,False,False
2024-08-13 10:00:00+00:00,58949.68,58978.02,58400.4,58664.73,1278.441457,59174.01713581602,59387.81269822535,58411.06214552928,-0.018194019142380665,58464.40787332806,59238.199,60011.99012667194,42.58222686774896,-3.2443634011289433,1045.1058752000001,1159.4639035199998,620.9685651153846,0.5555555555555556,2.6124735043748997,0.47474747474747475,-87.22897828343412,-45.11716207273663,-42.111816210697484,26.405508053527562,10.767079723409687,24.595740309522096,trending_down,59094.039840000005,59253.02508,59381.520000000004,59510.01492,59692.95684,58837.05,59925.99,-1,0.7318022941552815,-4368.087257000003,327.28301054999713,-1,True,True,False,4.839579958240118,23.419684454613986,48.0,False,False
2024-08-13 11:00:00+00:00,58664.73,58908.6,58554.14,58833.47,1360.186886,59141.584075262115,59366.07376888319,58415.265208757846,-0.23740584469973663,58518.17514462258,59169.4255,59820.67585537741,45.06258414858241,2.480357280833452,1051.50844595,1153.1397064,601.9322390357142,0.5454545454545454,2.201307009064724,0.42424242424242425,-103.99979414865084,-56.893688487919476,-47.10610566073136,27.312620642839477,10.314193070435287,23.561190292957395,trending_down,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,0.12413131504907234,-3007.900371000003,64.42062029999713,-1,True,True,False,6.7740569545946565,11.176955119045687,43.0,False,False
2024-08-13 12:00:00+00:00,58833.47,59190.67,58700.66,59123.75,1703.923906,59139.88559190382,59356.57087598581,58422.31480867071,-0.2920205148751657,58525.49553824551,59145.3435,59765.1914617545,49.13342520051374,4.070841051931332,1093.6172892999998,1167.06556878,593.9377933903057,0.5353535353535354,2.09601610228029,0.41414141414141414,-92.79790009263525,-64.07453080886263,-28.723369283772612,27.199329514850252,13.098628760408184,22.172730930962874,trending_down,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,0.06671599822406343,-1303.976465000003,-70.15822270000285,-1,True,True,False,24.665911071708894,12.093182661514556,42.0,False,False
2024-08-13 13:00:00+00:00,59123.75,59428.54,58843.51,59404.0,1449.610275,59165.03934505583,59358.430841633424,58432.08282052474,-0.24744464788337478,58523.886547282425,59150.565500000004,59777.24445271758,52.77197943095934,3.6385542304455996,1126.29678825,1171.26124278,593.3015224338553,0.5353535353535354,2.118928018423015,0.42424242424242425,-60.607836087583564,-63.38119186460682,2.773355777023255,26.372748889440924,15.03981339859962,20.611044541200773,ranging,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,0.10232539896303475,145.63380999999708,-92.45553715000283,1,True,True,True,52.494951972308485,27.97830666620401,43.0,False,False
2024-08-13 14:00:00+00:00,59404.0,59780.44,59016.44,59644.1,1541.231016,59210.66416933623,59369.633553726235,58444.14269295733,-0.044696360684021524,58613.56545719729,59206.378000000004,59799.19054280272,55.69593744026196,2.9239580093026163,1152.41939945,1178.11122262,605.4942708314371,0.5757575757575758,2.002529331561922,0.40404040404040403,-15.543736527077272,-53.813700797100914,38.26996427002364,24.668160603333117,17.83559100957128,18.753431349554578,transition,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,0.07475384824315633,1686.864825999997,13.247638799997173,1,True,True,True,79.05422835104714,52.071697131688175,41.0,False,False
2024-08-13 15:00:00+00:00,59644.1,59731.77,59347.95,59478.34,1028.55555,59236.157105589926,59373.89655161933,58454.43321342542,0.028813094234305395,58628.4748281481,59227.9125,59827.3501718519,53.24505257840797,-2.450884861853986,1156.7291214000002,1177.1652792,589.6603943434773,0.5353535353535354,2.024172882513453,0.41414141414141414,6.717010838299757,-41.70755847002078,48.424569308320535,23.08532862337587,17.006341712983065,17.88150791584901,transition,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,0.20372750819879246,658.309275999997,20.404981699997187,1,False,True,True,88.26587950982544,73.27168661106036,42.0,False,False
2024-08-13 16:00:00+00:00,59478.34,61191.94,59441.3,61158.56,2035.873165,59419.24309553375,59443.88335351661,58481.339947620196,0.39814873535725753,58332.45706119154,59343.518000000004,60354.57893880847,68.4165879219446,15.171535343536625,1217.2154789499998,1196.31593692,672.5875090332288,0.6767676767676768,3.4074856795933903,0.5959595959595959,158.1158640637368,-1.7428739632692611,159.85873802700607,23.843083243577688,29.351524244448473,14.55702463328403,transition,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,2.5491873255354536,2694.182440999997,170.6632835499972,1,False,True,True,93.77017194255917,87.03009326781059,60.0,False,False
2024-08-13 17:00:00+00:00,61158.56,61580.75,60899.83,61164.66,1697.912177,59585.473276911485,59511.364790633605,58508.03964963392,0.7126259354078043,58183.80993331683,59452.938500000004,60722.06706668318,68.45660623212893,0.04001831018433677,1275.5136711,1209.09204662,673.1826869594266,0.6868686868686869,4.269355220123141,0.7474747474747475,275.4179187097179,53.68928457132817,221.72863413838974,24.982250943646815,31.356388650659035,13.505286226490076,transition,58760.43924,58983.17538,59163.195,59343.21462,59599.51374,58400.4,59925.99,-1,2.558906172289687,4392.094617999997,379.2197775499973,1,False,False,True,93.77017194255917,91.9354077983146,75.0,False,False
2024-08-13 18:00:00+00:00,61164.66,61215.9,60758.06,60791.95,1104.92209,59700.37582196753,59561.583818451894,58530.765125756974,0.9244728735018337,58158.65012526226,59539.77099999999,60920.891874737725,63.188397940102476,-5.268208292026458,1289.5846795,1215.50288376,657.801066462325,0.6565656565656566,4.63932209190973,0.8686868686868687,334.450720284658,109.84157171399414,224.60914857066388,25.69204968721219,29.797492578821867,14.373301558352239,volatile,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.06289878840867161,3287.1725279999973,491.3550709499973,1,False,False,True,93.21309544880143,93.58447977797327,87.0,False,False
2024-08-13 19:00:00+00:00,60791.95,60976.88,60236.51,60819.07,1322.939131,59806.91812463728,59610.897002042024,58553.534328485766,1.0727526419787896,58128.027271126615,59613.268,61098.50872887338,63.40905838095646,0.22066044085398318,1304.37760705,1222.5450312,663.6988474293015,0.6868686868686869,4.982920006577667,0.8787878787878788,379.05350533300225,163.68395843779578,215.36954689520647,25.181925212627746,27.423226248108822,18.841059238988358,volatile,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.01827946399049314,4610.111658999997,618.2832918999973,1,False,False,True,86.71046237422007,91.23124325519355,88.0,False,False
2024-08-13 20:00:00+00:00,60819.07,60982.39,60559.49,60569.3,854.958884,59879.52592229087,59648.4814333345,58573.591698351585,1.0945406658774544,58110.59325389947,59652.1145,61193.63574610054,59.85074189200879,-3.5583164889476677,1295.64146105,1218.9369898,646.4989297557801,0.6565656565656566,5.168370841575233,0.8888888888888888,389.7543368628176,208.89803412280014,180.85630274001744,24.716257818324877,26.20277539551224,17.960725889902985,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.3358858365541676,3755.1527749999973,650.9794784499974,1,False,False,True,75.62373675151467,85.1824315248454,89.0,False,False
2024-08-13 21:00:00+00:00,60569.3,61144.24,60501.83,61032.98,601.178109,59989.3786915965,59702.775494772366,58598.06322374113,1.1971887586849408,58061.64688019416,59716.7545,61371.862119805846,63.90073598777988,4.0499940957710905,1281.39976435,1203.72073796,646.2068633446527,0.6565656565656566,5.543193476148619,0.9191919191919192,430.6852523136622,253.25547776097258,177.42977455268962,24.526605135874032,26.131156916023496,16.685354778286555,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.3322672430544939,4356.330883999997,758.0351725999974,1,False,False,True,76.54142452500132,79.6252078835787,92.0,False,False
2024-08-13 22:00:00+00:00,61032.98,61063.43,60452.28,60585.67,1174.806489,60046.16834001589,59737.39880870286,58617.84040559445,1.259999188558985,58078.62311498104,59771.91449999999,61465.20588501894,57.839308875037055,-6.061427112742827,1299.8287520999997,1188.2595287200002,643.7028016771776,0.6565656565656566,5.6658428935514555,0.9292929292929293,422.162690318597,287.03692027249747,135.12577004609955,24.23202458420833,24.359037357163906,16.103647266340403,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.36281467218238045,3181.524394999997,846.6618789999973,1,False,False,True,69.36605176535294,73.84373768062298,93.0,False,False
2024-08-13 23:00:00+00:00,60585.67,60618.54,60385.5,60582.31,1144.028689,60097.229450490566,59770.5325809106,58637.387366732815,1.3868418298924923,58154.33263585196,59848.588,61542.843364148044,57.79496084282864,-0.04434803220841843,1291.28604595,1195.25135222,614.3697444145222,0.6060606060606061,5.661805635742119,0.9191919191919192,410.406464364416,311.7108290908812,98.69563527353483,23.792148703300505,23.699054374914677,16.443740981153265,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.35728862105125775,2037.4957059999972,943.8312915499973,1,False,False,True,66.71763906305608,70.87503845113677,92.0,False,False
2024-08-14 00:00:00+00:00,60582.31,60862.22,60422.31,60789.35,1129.772106,60163.14569330099,59810.48620518862,58658.799930247915,1.505614067302722,58210.13254126336,59926.617000000006,61643.10145873665,59.838400982550915,2.0434401397222786,1294.0894700000001,1194.6678973199998,601.9083340991994,0.5757575757575758,5.728621252678575,0.9393939393939394,413.03476067535667,331.97561540777633,81.05914526758033,23.797044491518335,25.353619198168193,15.585308643629759,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.06717854361003035,3167.2678119999973,1043.8041281499973,1,False,False,True,60.30707311279868,65.46358798040258,94.0,False,False
2024-08-14 01:00:00+00:00,60789.35,60833.49,60518.31,60520.66,1232.565849,60197.19467489137,59838.33615792632,58677.32590109122,1.5713134879972914,58288.65010931089,59991.6405,61694.63089068911,56.04591892768451,-3.7924820548664044,1283.7963792,1201.2855167199998,581.4277388063994,0.5252525252525253,5.677425642958079,0.9191919191919192,388.9530582332154,343.37110397286415,45.58195426035127,23.80159058057775,24.371928148761942,14.981846160498725,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.2557865363662657,1934.7019629999972,1154.0700555499973,1,False,False,True,52.576099952422645,59.86693737609247,92.0,False,False
2024-08-14 02:00:00+00:00,60520.66,60852.11,60495.58,60808.55,1402.815284,60255.41899156838,59876.383759576274,58698.53211103062,1.6519191214287836,58349.67930003815,60063.3725,61777.065699961844,59.04128327267453,2.9953643449900156,1299.03732865,1200.21098354,565.3636146059423,0.5050505050505051,5.7062836422042285,0.9292929292929293,388.6186981063656,352.42062279956446,36.19807530680117,23.738719538783094,23.274110830289757,14.594171809700388,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.03558282511258633,3337.517246999997,1279.576932399997,1,False,False,True,46.301575145046336,53.06158273675589,93.0,False,False
2024-08-14 03:00:00+00:00,60808.55,61307.01,60808.55,60951.94,1373.537411,60321.75432570472,59918.56243567132,58720.95408007509,1.7690788955324461,58436.67469679865,60148.764,61860.85330320136,60.485665357056654,1.4443820843821271,1310.8818865,1207.71616832,560.5847849912321,0.494949494949495,5.692849492971644,0.9090909090909091,395.36655045022053,361.0098083296957,34.356742120524814,24.453784258212547,27.59215100431267,13.6672557092499,transition,60830.1874,60365.8563,59990.575,59615.2937,59080.9949,61580.75,58400.4,1,0.19975180445446,4711.054657999997,1530.592992499997,1,False,False,True,41.11450108655698,46.66405872800865,91.0,False,False
2024-08-14 04:00:00+00:00,60951.94,61162.28,60889.01,60944.71,1125.808166,60381.083437542366,59958.80351662539,58743.08100465146,1.8971629135202814,58566.089707058745,60240.889,61915.68829294126,60.37006437953119,-0.11560097752546028,1303.93837925,1208.2133956,540.0623003490011,0.46464646464646464,5.560340561844157,0.8585858585858586,395.5709755008138,367.92204176391937,27.648933736894435,25.117772926254183,26.594897393799872,13.173284793400649,volatile,60621.05004,60196.684980000005,59853.705,59510.72502,59022.41454,61307.01,58400.4,1,0.53107145804779,3585.2464919999975,1788.5525598499976,1,False,False,True,44.8033049285967,44.07312705340001,86.0,False,False
